PromedionaSueldos;target;No_Radicacion;FechaCreacion;Id_Tramite;Tramite;id_TipoLiquidacion;TipoLiquidacion;Id_Instancia;Instancia;TiemposPublicos;Id_TipoDoc;Documento;CodigoDane;Id_TipoDeSolicitante;TipoDeSolicitante;Id_Origen;Origen;Id_proceso_Entrada;proceso_Entrada;Id_Oficina;Oficina
18,2;MANUAL;2019_14630966_10;43768;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;47001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
18,3;MANUAL;2019_14655163_9;43768;14;Pensiónnadenavejeznatiemposnaprivados;2;Reliquidacion;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;13001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
14,2;MANUAL;2019_14710121_10;43769;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;5001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
23;MANUAL;2019_14768906_9;43770;14;Pensiónnadenavejeznatiemposnaprivados;2;Reliquidacion;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;15491;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
22,3;MANUAL;2019_14823791_9;43774;38;SustituciónnaPensional;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;54405;12;BeneficiarionaTiemposnaPrivadosnaCónyugenaonaCompañeranaPermanente;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
16;MANUAL;2019_14837914_2;43879;36;RecursonaSustituciónnaPensional;1;Reconocimiento;5;NuevonaEstudio;0;1;Cédulanadenaciudadanía;11001;11;Beneficiario;4;Apelaciones;5;RecursonaDenaApelación.;;
16,5;MANUAL;2019_14871255_10;43774;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;11001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
19,6;MANUAL;2019_14993834_10;43776;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;25430;6;Apoderado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
15,6;MANUAL;2019_15046383_2_8;43868;14;Pensiónnadenavejeznatiemposnaprivados;2;Reliquidacion;4;FallonaJudicialnaConcreto;0;1;Cédulanadenaciudadanía;76001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
12,3;MANUAL;2019_15261460_9;43783;14;Pensiónnadenavejeznatiemposnaprivados;2;Reliquidacion;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;11001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
12,3;MANUAL;2019_15316349_10;43783;10;Pensiónnadenasobrevivientes;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;11001;12;BeneficiarionaTiemposnaPrivadosnaCónyugenaonaCompañeranaPermanente;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
13,5;MANUAL;2019_1534960_8;43671;10;Pensiónnadenasobrevivientes;1;Reconocimiento;4;FallonaJudicialnaConcreto;0;1;Cédulanadenaciudadanía;47189;15;BeneficiarionaTiemposnaPrivadosnaHijosnaMenores;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
14,9;MANUAL;2019_15369816_9;43784;14;Pensiónnadenavejeznatiemposnaprivados;2;Reliquidacion;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;54874;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
24,1;MANUAL;2019_15450822_10;43787;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;11001;6;Apoderado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
13,2;MANUAL;2019_15704447_10;43791;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;11001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
17,2;MANUAL;2019_15762130_10;43794;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;76147;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
7;MANUAL;2019_15776792_10;43794;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;11001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
13;MANUAL;2019_15779303_9;43794;10;Pensiónnadenasobrevivientes;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;76001;12;BeneficiarionaTiemposnaPrivadosnaCónyugenaonaCompañeranaPermanente;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
22,7;MANUAL;2019_15842125_10;43795;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;47551;6;Apoderado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
12;MANUAL;2019_16019815_9;43797;12;Pensiónnadenavejeznacompartida;2;Reliquidacion;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;66001;3;Afiliadonatiemposnaprivados;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
14,7;MANUAL;2019_16078639_9;43798;14;Pensiónnadenavejeznatiemposnaprivados;2;Reliquidacion;8;RecursonadenaReposición;0;1;Cédulanadenaciudadanía;66001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
14;MANUAL;2019_1610977_10;43502;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;5001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
20,1;MANUAL;2019_16117395_9;43799;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;52001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
11,8;MANUAL;2019_16165162_10;43801;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;76834;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
19,6;MANUAL;2019_16203153_9;43802;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;52001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
15,8;MANUAL;2019_16220572_9;43802;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;52001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
12,5;MANUAL;2019_16286410_10;43803;8;Pensiónnadenainvalidez;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;5001;7;Apoderadonaafiliadonatiemposnaprivados;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
7;MANUAL;2019_16357313_9;43804;10;Pensiónnadenasobrevivientes;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;11001;12;BeneficiarionaTiemposnaPrivadosnaCónyugenaonaCompañeranaPermanente;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
13,1;MANUAL;2019_16397686_10;43805;10;Pensiónnadenasobrevivientes;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;25740;12;BeneficiarionaTiemposnaPrivadosnaCónyugenaonaCompañeranaPermanente;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
16,1;MANUAL;2019_16401321_10;43805;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;13001;6;Apoderado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
18,4;MANUAL;2019_16450952_10;43808;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;11001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
15,3;MANUAL;2019_16468183_9;43808;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;2;AclaratorianaGNR;0;1;Cédulanadenaciudadanía;11001;33;Empleador;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
11;MANUAL;2019_16478084_10;43808;10;Pensiónnadenasobrevivientes;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;66001;12;BeneficiarionaTiemposnaPrivadosnaCónyugenaonaCompañeranaPermanente;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
21,8;MANUAL;2019_1658053_10;43503;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;5001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
21,5;MANUAL;2019_16600333_10;43810;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;8001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
16,3;MANUAL;2019_16609801_9;43810;14;Pensiónnadenavejeznatiemposnaprivados;2;Reliquidacion;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;76834;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
17,4;MANUAL;2019_16637444_9;43810;38;SustituciónnaPensional;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;11001;12;BeneficiarionaTiemposnaPrivadosnaCónyugenaonaCompañeranaPermanente;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
15,4;MANUAL;2019_16709341_10;43812;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;11001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
25;MANUAL;2019_16754043_9;43812;14;Pensiónnadenavejeznatiemposnaprivados;2;Reliquidacion;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;5266;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
16,5;MANUAL;2019_16789057_10;43815;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;11001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
14;MANUAL;2019_16837825_10;43815;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;11001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
8;MANUAL;2019_16896878_10;43816;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;25754;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
22,3;MANUAL;2019_16899194_10;43816;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;11001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
20,7;MANUAL;2019_16899985_10;43816;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;5001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
18,7;MANUAL;2019_16952729_10;43817;10;Pensiónnadenasobrevivientes;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;76111;12;BeneficiarionaTiemposnaPrivadosnaCónyugenaonaCompañeranaPermanente;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
21;MANUAL;2019_16957246_10;43817;10;Pensiónnadenasobrevivientes;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;11001;12;BeneficiarionaTiemposnaPrivadosnaCónyugenaonaCompañeranaPermanente;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
6;MANUAL;2019_16959104_10;43817;10;Pensiónnadenasobrevivientes;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;76001;12;BeneficiarionaTiemposnaPrivadosnaCónyugenaonaCompañeranaPermanente;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
22,9;MANUAL;2019_16967743_10;43817;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;76520;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
21,9;MANUAL;2019_17000123_9;43818;10;Pensiónnadenasobrevivientes;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;11001;12;BeneficiarionaTiemposnaPrivadosnaCónyugenaonaCompañeranaPermanente;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
22,7;MANUAL;2019_17088183_9;43820;14;Pensiónnadenavejeznatiemposnaprivados;2;Reliquidacion;2;AclaratorianaGNR;0;2;Cédulanadenaextranjería;11001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
17,7;MANUAL;2019_17130018_10;43822;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;73443;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
13;MANUAL;2019_17149845_10;43822;10;Pensiónnadenasobrevivientes;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;8001;12;BeneficiarionaTiemposnaPrivadosnaCónyugenaonaCompañeranaPermanente;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
18,7;MANUAL;2019_17159782_9;43823;14;Pensiónnadenavejeznatiemposnaprivados;2;Reliquidacion;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;5001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
25;MANUAL;2019_17167699_9;43823;14;Pensiónnadenavejeznatiemposnaprivados;2;Reliquidacion;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;68679;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
13,4;MANUAL;2019_17170104_9;43823;14;Pensiónnadenavejeznatiemposnaprivados;2;Reliquidacion;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;17486;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
16,3;MANUAL;2019_17175174_9;43823;14;Pensiónnadenavejeznatiemposnaprivados;2;Reliquidacion;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;8001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
21,2;MANUAL;2019_17193094_9;43825;14;Pensiónnadenavejeznatiemposnaprivados;2;Reliquidacion;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;11001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
19,6;MANUAL;2019_17193537_9;43825;14;Pensiónnadenavejeznatiemposnaprivados;2;Reliquidacion;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;11001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
15,3;MANUAL;2019_17193827_9;43825;14;Pensiónnadenavejeznatiemposnaprivados;2;Reliquidacion;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;76001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
16;MANUAL;2019_17244656_9;43825;14;Pensiónnadenavejeznatiemposnaprivados;2;Reliquidacion;5;NuevonaEstudio;0;1;Cédulanadenaciudadanía;11001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
14,8;MANUAL;2019_17268492_9;43826;14;Pensiónnadenavejeznatiemposnaprivados;2;Reliquidacion;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;76001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
14,9;MANUAL;2019_17271758_9;43826;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;8001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
14,9;MANUAL;2019_17273145_10;43826;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;5001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
12,3;MANUAL;2019_17280511_10;43826;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;11001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
21;MANUAL;2019_17297836_9;43826;38;SustituciónnaPensional;2;Reliquidacion;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;11001;9;ApoderadonadenaBeneficiarionaTiemposnaPrivadosnaCónyugenaonaCompañeranaPermanente;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
14,4;MANUAL;2019_17304960_9;43826;12;Pensiónnadenavejeznacompartida;2;Reliquidacion;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;11001;7;Apoderadonaafiliadonatiemposnaprivados;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
12,4;MANUAL;2019_17305828_9;43826;12;Pensiónnadenavejeznacompartida;2;Reliquidacion;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;11001;7;Apoderadonaafiliadonatiemposnaprivados;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
14,7;MANUAL;2019_17305941_9;43826;12;Pensiónnadenavejeznacompartida;2;Reliquidacion;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;11001;7;Apoderadonaafiliadonatiemposnaprivados;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
20,6;MANUAL;2019_1792032_9;43507;10;Pensiónnadenasobrevivientes;2;Reliquidacion;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;5088;12;BeneficiarionaTiemposnaPrivadosnaCónyugenaonaCompañeranaPermanente;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
13,2;MANUAL;2019_1792612_10;43507;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;76001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
19,8;MANUAL;2019_1795137_10;43507;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;76520;6;Apoderado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
17,3;MANUAL;2019_181815_10;43473;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;5001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
12,2;MANUAL;2019_1838108_10;43508;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;11001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
13,9;MANUAL;2019_19569_10;43467;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;76895;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
21,2;MANUAL;2019_2067504_2_6;43613;25;RecursonaPensiónnadenaVejez;1;Reconocimiento;5;NuevonaEstudio;0;1;Cédulanadenaciudadanía;11001;1;Afiliado;1;DianaanaDia;2;Módulonadenaradicación;15;OFICINAnaSECCIONALnaAnaCALLEna94
12,5;MANUAL;2019_2075729_6;43669;18;Pensiónnavejeznaaltonariesgo;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;73001;4;AfiliadonatiemposnapúblicosnaCotizadosnaanaColpensiones;1;DianaanaDia;2;Módulonadenaradicación;75;ROTONDAnaDESPACHOSnaJUDICIALES
18,2;MANUAL;2019_2190536_10;43514;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;25053;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
6,2;MANUAL;2019_2212460_10;43515;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;47001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
12,7;MANUAL;2019_2278645_10;43516;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;5615;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
20,2;MANUAL;2019_2382994_6;43717;15;Pensiónnadenavejeznatiemposnapúblicosna–naregímenesnaespeciales;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;19001;5;AfiliadonatiemposnapúblicosnaNOnaCotizadonaanaColpension;1;DianaanaDia;2;Módulonadenaradicación;37;OFICINAnaSECCIONALnaBnaPOPAYAN
17,4;MANUAL;2019_2451225_10;43518;10;Pensiónnadenasobrevivientes;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;50568;12;BeneficiarionaTiemposnaPrivadosnaCónyugenaonaCompañeranaPermanente;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
12,3;MANUAL;2019_2465992_10;43518;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;76001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
22,8;MANUAL;2019_2518716_10;43521;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;73001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
15,5;MANUAL;2019_269363_9;43474;10;Pensiónnadenasobrevivientes;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;44078;13;BeneficiarionaTiemposnaPrivadosnaHijosnaEstudiantesna18-25naAños;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
17;MANUAL;2019_2761959_6;43614;15;Pensiónnadenavejeznatiemposnapúblicosna–naregímenesnaespeciales;1;Reconocimiento;1;AclaracionnaVBP;1;1;Cédulanadenaciudadanía;11001;5;AfiliadonatiemposnapúblicosnaNOnaCotizadonaanaColpension;1;DianaanaDia;2;Módulonadenaradicación;75;ROTONDAnaDESPACHOSnaJUDICIALES
4;MANUAL;2019_2797792_10;43525;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;54001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
16,5;MANUAL;2019_2815266_9;43525;14;Pensiónnadenavejeznatiemposnaprivados;2;Reliquidacion;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;73001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
13,6;MANUAL;2019_2896248_9;43528;14;Pensiónnadenavejeznatiemposnaprivados;2;Reliquidacion;8;RecursonadenaReposición;0;1;Cédulanadenaciudadanía;73001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
15,4;MANUAL;2019_2933342_10;43529;14;Pensiónnadenavejeznatiemposnaprivados;1;Reconocimiento;1;AclaracionnaVBP;0;1;Cédulanadenaciudadanía;11001;1;Afiliado;3;RadicacionnaManual;4;RadicaciónnaManualnaReconocimiento;1;DIRECCIONnaGENERAL
